----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
67 	85    	339.75	317	533
68 	91    	353.26	317	631
69 	88    	347.14	317	515
70 	88    	350.31	317	631
71 	90    	351.36	317	515
72 	93    	342.36	317	515
73 	90    	343.69	317	625
74 	87    	339.63	317	560
75 	90    	343.07	317	503
76 	86    	340.35	317	527
77 	89    	352.21	317	572
78 	89    	337.43	317	501
79 	93    	348.49	317	590
80 	92    	341.4 	317	513
81 	91    	340.16	317	540
82 	94    	347.25	317	575
83 	88    	347.08	317	523
84 	97    	339.69	317	515
85 	92    	342.17	317	495
86 	85    	341.57	317	610
87 	89    	339.83	317	508
88 	92    	349.98	317	562
89 	94    	354.87	317	566
90 	94    	344.68	317	577
91 	91    	346.84	317	566
92 	94    	348.94	317	515
93 	93    	353.32	317	572
94 	85    	344.38	317	562
95 	96    	362.15	317	577
96 	93    	348.79	317	593
97 	95    	351.86	317	572
98 	91    	337.98	317	576
99 	93    	349.18	317	516
100	94    	342.8 	317	573
-------------------- 30 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	539.28	420	644
1  	90    	510.52	396	628
2  	90    	484.24	383	598
3  	95    	463.36	369	582
4  	95    	453.56	366	631
5  	87    	440.8 	348	598
6  	87    	431.57	348	595
7  	91    	419.23	337	564
8  	88    	412.66	334	600
9  	92    	414.8 	334	621
10 	90    	398.9 	334	563
11 	94    	399.1 	334	529
12 	94    	390.71	334	555
13 	94    	380.15	334	566
14 	97    	353.79	334	494
15 	91    	369.26	334	621
16 	95    	362.36	334	524
17 	91    	362.06	334	591
18 	99    	360.94	334	532
19 	94    	364.86	334	564
20 	89    	359.96	334	518
21 	88    	368.97	334	614
22 	96    	361.64	334	527
23 	84    	353.99	334	631
24 	85    	370.86	334	548
25 	90    	355.31	334	549
26 	91    	371.81	334	596
27 	85    	359.21	334	569
28 	87    	368.87	334	587
29 	89    	356.12	334	563
30 	95    	358.95	334	549
31 	93    	367.72	334	609
32 	94    	353.59	334	518
33 	91    	364.82	334	563
34 	88    	358.85	334	613
35 	94    	358.51	334	571
36 	89    	361.3 	334	569
37 	90    	357.29	334	545
38 	85    	364.08	334	564
39 	90    	362.62	334	629
40 	88    	350.93	334	568
41 	94    	355.17	334	567
42 	92    	351.45	334	540
43 	94    	364.71	334	599
44 	91    	367   	334	588
45 	92    	365.61	334	605
46 	88    	357.97	334	518
47 	89    	355.08	334	512
48 	91    	348.26	334	518
49 	87    	354.18	334	540
50 	89    	364.38	334	569
51 	93    	362.37	334	550
52 	93    	366.81	334	583
53 	90    	367.24	334	550
54 	91    	362.45	334	648
55 	87    	362.25	334	537
56 	93    	363.43	334	574
57 	97    	363.86	334	567
58 	88    	355.3 	334	528
59 	92    	372.43	334	581
60 	91    	360.58	334	555
61 	88    	357.8 	334	600
62 	87    	357.31	334	518
63 	96    	361.75	334	565
64 	95    	361.85	334	555
65 	92    	363.11	334	532
66 	95    	354.62	334	579
67 	83    	363.72	334	532
68 	97    	360.22	334	504
69 	94    	358.38	334	517
70 	89    	354.68	334	532
71 	94    	363.13	334	593
72 	97    	355.79	334	491
73 	91    	356.43	334	532
74 	85    	357.19	334	534
75 	87    	363.26	334	494
76 	88    	360.83	334	532
77 	92    	358.88	334	549
78 	89    	360.91	334	499
79 	96    	371.89	334	553
80 	96    	361.14	334	574
81 	90    	364.45	334	573
82 	91    	361   	334	556
83 	95    	362.27	334	532
84 	88    	359.69	334	564
85 	88    	356.63	334	546
86 	87    	364.23	334	640
87 	93    	363.93	334	617
88 	96    	360.27	334	532
89 	92    	356.37	334	532
90 	91    	360.28	334	555
91 	89    	365.76	334	649
92 	91    	365.67	334	541
93 	86    	362.22	334	516
94 	89    	363.91	334	532
95 	90    	358.4 	334	557
96 	89    	356.53	334	503
97 	88    	363.81	334	567
98 	86    	362.02	334	518
99 	88    	361.49	334	494
100	91    	363.76	334	631
