----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
79 	92    	338.5 	311	471
80 	94    	346.16	311	545
81 	96    	350.67	311	559
82 	93    	345.44	311	538
83 	92    	338.25	311	571
84 	95    	342.95	311	524
85 	97    	360.8 	311	654
86 	97    	344.88	311	565
87 	95    	351.68	311	553
88 	95    	344.67	311	527
89 	98    	353.51	311	553
90 	98    	346.44	311	570
91 	97    	347.55	311	509
92 	96    	341.45	311	529
93 	96    	329.94	311	556
94 	99    	361.59	311	580
95 	97    	365.28	311	563
96 	93    	348.9 	311	545
97 	98    	356.19	311	579
98 	94    	349.27	311	578
99 	96    	335.09	311	538
100	97    	339.94	311	539
-------------------- 30 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.53	465	631
1  	96    	520.13	416	626
2  	95    	489.04	362	618
3  	99    	479.04	362	601
4  	97    	467.56	362	622
5  	97    	455.51	362	601
6  	97    	440.04	317	616
7  	93    	427.55	317	589
8  	97    	433.4 	334	577
9  	97    	436.7 	334	657
10 	98    	437.02	334	613
11 	99    	422.86	334	625
12 	95    	405.75	317	593
13 	92    	384.69	306	586
14 	95    	370.91	306	595
15 	99    	378.36	306	564
16 	91    	374.39	306	632
17 	98    	346.7 	306	556
18 	98    	346.54	306	532
19 	92    	343.96	306	584
20 	98    	342.73	306	604
21 	96    	327.51	306	514
22 	97    	344.62	306	584
23 	96    	331.68	306	535
24 	95    	353.52	306	570
25 	100   	356.35	306	550
26 	96    	339.23	306	543
27 	96    	338.64	306	533
28 	95    	344.23	306	525
29 	95    	332.89	306	527
30 	96    	348.33	306	583
31 	97    	348.7 	306	504
32 	98    	341.35	306	574
33 	97    	348.57	306	577
34 	98    	341.15	306	572
35 	97    	335.39	306	511
36 	96    	333.95	306	603
37 	95    	345.74	306	579
38 	98    	338.8 	306	502
39 	95    	338.08	306	604
40 	97    	340.45	306	581
41 	99    	351.35	306	510
42 	98    	345.03	306	574
43 	96    	336.7 	306	557
44 	99    	339.54	306	520
45 	96    	336.9 	306	536
46 	97    	341.54	306	545
47 	99    	343.69	306	504
48 	94    	347.09	306	519
49 	94    	349.07	306	560
50 	97    	335.93	306	604
51 	96    	333.48	306	492
52 	97    	345.12	306	521
53 	96    	346.62	306	589
54 	98    	347.53	306	538
55 	98    	335.29	306	491
56 	94    	335.21	306	504
57 	95    	337.45	306	536
58 	98    	347.74	306	492
59 	98    	345.53	306	597
60 	93    	337.46	306	509
61 	96    	343.54	306	527
62 	97    	338.49	306	538
63 	97    	340.81	306	553
64 	98    	348.86	306	608
65 	95    	338.49	306	557
66 	96    	338.84	306	532
67 	96    	354.33	306	512
68 	92    	349.17	306	563
69 	94    	344.53	306	580
70 	98    	343.57	306	525
71 	97    	339.37	306	566
72 	95    	348.53	306	586
73 	94    	339.3 	306	558
74 	98    	330.87	306	497
75 	96    	339.61	306	495
76 	97    	339.67	306	554
77 	93    	341.87	306	535
78 	91    	351.23	306	597
79 	96    	332.26	306	543
80 	99    	341.47	306	561
81 	96    	337.48	306	572
82 	95    	338.46	306	536
83 	94    	344.1 	306	518
84 	98    	342.69	306	564
85 	98    	343.06	306	535
86 	98    	342.3 	306	504
87 	93    	339.93	306	512
88 	98    	349.34	306	636
89 	97    	346.15	306	564
90 	96    	339.28	306	544
91 	96    	340.56	306	533
92 	96    	339.9 	306	558
93 	94    	340.33	306	490
94 	97    	347.87	306	535
95 	97    	339.19	306	633
96 	96    	345.46	306	588
97 	98    	350.46	306	637
98 	97    	333.99	306	504
99 	96    	346.44	306	604
100	100   	333.63	306	557
